Record_ID,Date,Crop_Name,Variety,Market_Name,District,Quantity_Arrived_kg,Demand_Level,Supply_Level,Weather,Festival_Season,Transportation_Cost,Distance_to_Market_km,Crop_Quality,Storage_Days,Buyer_Type,Farmer_Experience_Years,Market_Competition,Fuel_Price_per_Litre,Profit
R01199,13-09-2025,Pumpkin,Premium,Erode Market,Chennai,1510,Low,Medium,Rainy,Yes,2638,170,Grade C,15,Exporter,39,High,105,84910
R01200,17-10-2026,Carrot,Premium,Erode Market,Madurai,3894,High,Medium,Rainy,Yes,3596,102,Grade C,9,Retailer,27,Medium,120,115076
R01201,12-04-2025,Potato,Local,Namakkal Market,Trichy,502,Medium,Medium,Rainy,No,2233,64,Grade A,10,Exporter,12,Low,113,77564
R01202,07-12-2026,Chilli,Premium,Dindigul Market,Dindigul,2468,High,High,Sunny,No,320,22,Grade C,8,Wholesaler,28,High,94,92513
R01203,27-01-2025,Carrot,Hybrid,Coimbatore Market,Karur,3874,High,Low,Sunny,Yes,3564,19,Grade A,0,Supermarket,7,High,120,124876
R01204,27-03-2025,Carrot,Hybrid,Dindigul Market,Dindigul,4302,High,High,Rainy,No,1400,234,Grade A,2,Exporter,2,High,116,94953
R01205,05-07-2026,Chilli,Premium,Dindigul Market,Trichy,4263,Low,Low,Rainy,No,2330,82,Grade C,4,Wholesaler,8,Medium,120,94828
R01206,31-12-2025,Chilli,Premium,Madurai Market,Dindigul,3707,High,Medium,Cloudy,Yes,4616,49,Grade A,0,Supermarket,35,Low,103,150993
R01207,01-05-2026,Cabbage,Hybrid,Erode Market,Salem,1647,Medium,High,Sunny,No,3503,28,Grade C,2,Wholesaler,33,Medium,111,62210
R01208,28-08-2026,Brinjal,Local,Dindigul Market,Tiruppur,4684,High,Low,Cloudy,No,4939,246,Grade C,15,Retailer,18,Low,108,95386
R01209,30-12-2025,Carrot,Premium,Erode Market,Trichy,824,High,Medium,Sunny,No,3699,16,Grade B,7,Wholesaler,32,Medium,111,110264
R01210,09-12-2026,Chilli,Premium,Madurai Market,Chennai,3191,Medium,Low,Cloudy,No,1688,79,Grade C,1,Exporter,19,High,102,104666
R01211,28-01-2026,Chilli,Local,Trichy Market,Dindigul,3616,Low,Medium,Cloudy,No,1442,21,Grade B,0,Wholesaler,36,Medium,93,88478
R01212,31-01-2026,Potato,Local,Chennai Market,Dindigul,2091,High,Medium,Cloudy,Yes,202,133,Grade C,7,Supermarket,35,Medium,107,88026
R01213,15-12-2026,Chilli,Local,Dindigul Market,Coimbatore,3670,Low,Medium,Cloudy,No,1439,197,Grade C,14,Retailer,28,Low,109,77331
R01214,06-03-2025,Onion,Hybrid,Erode Market,Madurai,1025,High,High,Sunny,No,1537,215,Grade A,13,Retailer,15,Low,105,89102
R01215,22-02-2026,Cucumber,Local,Chennai Market,Salem,2136,Low,Medium,Cloudy,Yes,3481,90,Grade C,0,Wholesaler,24,Medium,114,76053
R01216,06-11-2025,Beans,Local,Trichy Market,Erode,897,Medium,Medium,Rainy,Yes,1783,183,Grade B,8,Retailer,37,Medium,102,67695
R01217,06-03-2025,Beans,Premium,Namakkal Market,Erode,4325,Low,High,Cloudy,Yes,4678,143,Grade C,0,Exporter,30,High,94,87076
R01218,10-04-2025,Brinjal,Local,Namakkal Market,Trichy,3489,High,Low,Sunny,No,1713,240,Grade B,12,Supermarket,35,Medium,109,124719
R01219,11-11-2026,Chilli,Premium,Madurai Market,Dindigul,3342,High,High,Rainy,No,2752,243,Grade C,12,Supermarket,6,Medium,100,77156
R01220,26-08-2026,Brinjal,Hybrid,Coimbatore Market,Erode,1116,High,Low,Rainy,Yes,679,221,Grade C,15,Supermarket,16,High,119,73448
R01221,26-01-2026,Cucumber,Premium,Coimbatore Market,Chennai,1028,Low,Medium,Sunny,No,706,63,Grade C,12,Wholesaler,27,Medium,97,77438
R01222,25-02-2026,Radish,Premium,Salem Market,Erode,4316,High,Medium,Cloudy,No,657,102,Grade B,0,Retailer,2,High,110,97369
R01223,29-10-2026,Ladies Finger,Hybrid,Salem Market,Trichy,4444,High,Medium,Sunny,Yes,2602,240,Grade B,12,Supermarket,36,High,103,124699
R01224,18-03-2026,Beans,Hybrid,Coimbatore Market,Chennai,3670,Medium,Low,Sunny,No,2778,113,Grade B,15,Exporter,22,High,118,125118
R01225,30-01-2025,Ladies Finger,Hybrid,Trichy Market,Chennai,1908,Low,High,Rainy,Yes,3682,38,Grade A,11,Supermarket,26,Medium,115,77941
R01226,14-05-2025,Drumstick,Premium,Salem Market,Tiruppur,2856,High,Medium,Sunny,Yes,3448,166,Grade B,11,Wholesaler,4,Low,112,122631
R01227,23-11-2026,Cauliflower,Local,Salem Market,Erode,1532,Low,Medium,Sunny,No,3707,230,Grade B,15,Supermarket,26,Low,114,64695
R01228,20-11-2025,Ladies Finger,Local,Tiruppur Market,Coimbatore,949,Low,Low,Cloudy,Yes,956,100,Grade C,8,Exporter,4,Low,114,69338
R01229,04-07-2026,Tomato,Local,Namakkal Market,Dindigul,4329,Medium,Medium,Rainy,No,4777,37,Grade A,2,Wholesaler,37,High,118,105349
R01230,02-01-2026,Beans,Local,Trichy Market,Namakkal,1205,High,Medium,Cloudy,Yes,3681,24,Grade A,3,Wholesaler,4,Low,106,93319
R01231,15-09-2025,Carrot,Premium,Namakkal Market,Chennai,1967,Medium,Medium,Rainy,No,4560,17,Grade B,11,Wholesaler,24,Medium,120,91786
R01232,11-06-2026,Potato,Hybrid,Salem Market,Erode,4666,High,Low,Rainy,No,2274,97,Grade B,1,Retailer,28,Medium,99,108684
R01233,31-10-2026,Cabbage,Hybrid,Namakkal Market,Chennai,1293,Low,Low,Sunny,Yes,1785,44,Grade C,14,Supermarket,35,High,114,77993
R01234,19-05-2026,Pumpkin,Premium,Erode Market,Namakkal,3691,Medium,Low,Sunny,No,1562,130,Grade A,0,Wholesaler,36,High,102,120109
R01235,03-12-2026,Potato,Local,Namakkal Market,Chennai,203,High,High,Sunny,Yes,3370,68,Grade A,8,Supermarket,13,Low,102,84611
R01236,16-09-2026,Beetroot,Local,Chennai Market,Karur,4220,Low,Medium,Rainy,Yes,2911,222,Grade A,9,Retailer,3,High,115,71484
R01237,12-10-2026,Radish,Local,Karur Market,Erode,3346,Medium,Medium,Rainy,No,4412,236,Grade A,13,Supermarket,12,Medium,98,82272
R01238,18-09-2025,Cucumber,Premium,Chennai Market,Trichy,2245,Medium,Low,Rainy,Yes,4583,230,Grade B,2,Exporter,39,High,96,122961
R01239,07-04-2026,Radish,Premium,Erode Market,Coimbatore,2725,Low,High,Rainy,Yes,1404,142,Grade B,8,Exporter,40,High,108,81716
R01240,12-03-2026,Ladies Finger,Premium,Karur Market,Salem,599,Medium,Medium,Cloudy,Yes,4126,31,Grade B,14,Wholesaler,17,Medium,97,81414
R01241,07-02-2025,Beetroot,Local,Dindigul Market,Karur,3223,High,Medium,Sunny,No,1282,236,Grade A,7,Exporter,11,High,97,109743
R01242,01-09-2025,Ladies Finger,Local,Salem Market,Erode,4603,Medium,Low,Cloudy,Yes,4841,58,Grade A,1,Wholesaler,11,Low,93,122444
R01243,15-02-2025,Drumstick,Local,Coimbatore Market,Salem,1984,Low,Low,Sunny,Yes,4476,103,Grade B,13,Exporter,8,Low,119,90092
R01244,31-01-2025,Chilli,Premium,Dindigul Market,Karur,4039,High,Medium,Sunny,Yes,4687,26,Grade B,6,Supermarket,25,Low,99,145200
R01245,05-03-2025,Cucumber,Premium,Madurai Market,Karur,2470,Medium,High,Sunny,Yes,4380,198,Grade A,15,Supermarket,27,High,110,103029
R01246,22-05-2025,Carrot,Hybrid,Trichy Market,Tiruppur,4922,Medium,High,Sunny,Yes,229,55,Grade C,0,Exporter,26,Low,90,126198
R01247,14-01-2026,Drumstick,Hybrid,Chennai Market,Dindigul,3206,Medium,Low,Cloudy,Yes,577,116,Grade B,12,Exporter,18,Low,92,128023
R01248,14-01-2025,Cucumber,Premium,Tiruppur Market,Chennai,2550,Low,High,Sunny,Yes,2511,5,Grade B,10,Retailer,26,High,116,70289
R01249,29-08-2026,Brinjal,Premium,Namakkal Market,Coimbatore,4382,High,Low,Cloudy,Yes,3721,112,Grade C,6,Supermarket,36,Low,102,130444
R01250,02-07-2026,Radish,Premium,Dindigul Market,Dindigul,3419,Low,Medium,Rainy,No,326,140,Grade A,13,Retailer,31,High,111,86608
R01251,08-11-2026,Pumpkin,Hybrid,Dindigul Market,Erode,3082,Low,Medium,Rainy,No,1679,97,Grade B,2,Exporter,25,Low,112,103293
R01252,01-09-2026,Carrot,Local,Coimbatore Market,Erode,1187,Medium,High,Cloudy,No,4476,152,Grade C,5,Exporter,1,Medium,92,67789
R01253,21-07-2026,Drumstick,Local,Dindigul Market,Chennai,1240,Low,Medium,Cloudy,No,4381,85,Grade A,14,Exporter,30,Medium,112,85681
R01254,03-04-2025,Pumpkin,Premium,Salem Market,Namakkal,2531,Medium,High,Sunny,Yes,991,143,Grade C,4,Supermarket,6,High,112,93491
R01255,30-08-2026,Cauliflower,Local,Tiruppur Market,Trichy,1550,Low,Low,Rainy,No,2938,136,Grade C,2,Exporter,4,High,118,49792
R01256,28-09-2025,Radish,Premium,Chennai Market,Trichy,1180,Low,High,Cloudy,No,3254,129,Grade A,10,Exporter,33,Low,90,79073
R01257,15-08-2026,Potato,Local,Chennai Market,Namakkal,100,High,High,Sunny,Yes,719,166,Grade B,7,Supermarket,27,Medium,120,89048
R01258,24-02-2025,Beans,Local,Madurai Market,Salem,2381,Medium,Low,Rainy,Yes,4787,161,Grade B,8,Retailer,4,Low,105,82951
R01259,17-06-2026,Pumpkin,Premium,Salem Market,Salem,2244,High,Medium,Sunny,Yes,1316,112,Grade A,12,Supermarket,1,Medium,92,121687
R01260,02-03-2025,Beetroot,Hybrid,Karur Market,Coimbatore,849,Low,High,Cloudy,Yes,1658,221,Grade B,3,Retailer,21,Low,103,54197
R01261,24-03-2025,Radish,Local,Chennai Market,Madurai,3709,Low,High,Sunny,Yes,559,13,Grade B,2,Exporter,38,Medium,111,112708
R01262,16-01-2025,Tomato,Hybrid,Trichy Market,Erode,4230,High,Medium,Rainy,No,2600,63,Grade C,4,Exporter,27,High,107,102539
R01263,10-08-2026,Carrot,Hybrid,Chennai Market,Salem,4975,Medium,Medium,Cloudy,Yes,3586,219,Grade C,2,Wholesaler,31,Low,115,112364
R01264,15-11-2025,Beetroot,Premium,Erode Market,Madurai,679,Low,Medium,Cloudy,Yes,1459,95,Grade C,12,Wholesaler,12,Low,104,73279
R01265,31-10-2025,Carrot,Premium,Chennai Market,Namakkal,2197,High,Low,Cloudy,Yes,3646,140,Grade A,12,Supermarket,35,Medium,91,135887
R01266,16-03-2026,Beans,Local,Dindigul Market,Karur,1894,High,Medium,Cloudy,Yes,4682,82,Grade A,10,Wholesaler,25,High,117,87748
R01267,02-11-2025,Cauliflower,Local,Karur Market,Coimbatore,2810,Medium,Low,Cloudy,No,2466,185,Grade A,12,Supermarket,29,High,100,106599
R01268,27-12-2025,Onion,Hybrid,Tiruppur Market,Salem,1787,High,Low,Rainy,Yes,478,143,Grade B,10,Retailer,3,Medium,110,103494
R01269,18-12-2026,Brinjal,Premium,Coimbatore Market,Dindigul,933,Low,Low,Sunny,Yes,3990,204,Grade C,12,Retailer,39,High,90,70270
R01270,26-05-2025,Cabbage,Hybrid,Namakkal Market,Tiruppur,542,High,High,Sunny,Yes,394,108,Grade C,11,Wholesaler,21,Medium,112,83560
R01271,27-03-2025,Pumpkin,Local,Coimbatore Market,Erode,1207,Low,Medium,Cloudy,No,687,7,Grade A,13,Retailer,6,Medium,93,71070
R01272,12-12-2025,Carrot,Premium,Salem Market,Chennai,4918,Medium,Medium,Rainy,No,462,117,Grade B,1,Exporter,7,Medium,112,120726
R01273,15-07-2025,Drumstick,Local,Namakkal Market,Dindigul,4611,Low,Medium,Rainy,No,429,238,Grade A,2,Retailer,1,Medium,99,75143
R01274,25-11-2026,Ladies Finger,Local,Trichy Market,Coimbatore,1765,High,High,Sunny,Yes,2472,94,Grade A,1,Wholesaler,28,Low,106,101819
R01275,19-09-2026,Radish,Hybrid,Erode Market,Erode,4546,Medium,High,Rainy,Yes,2013,172,Grade B,5,Supermarket,23,Low,119,95742
R01276,18-01-2026,Pumpkin,Premium,Chennai Market,Salem,474,Medium,Medium,Sunny,Yes,685,109,Grade B,0,Retailer,26,High,103,77343
R01277,15-07-2026,Tomato,Local,Karur Market,Tiruppur,3698,Medium,Medium,Sunny,Yes,4123,133,Grade B,4,Wholesaler,13,High,117,87745
R01278,23-10-2025,Brinjal,Premium,Chennai Market,Madurai,268,Low,Medium,Cloudy,No,3288,199,Grade A,10,Supermarket,1,Low,95,61028
R01279,11-10-2026,Cabbage,Local,Erode Market,Namakkal,1840,Medium,Medium,Cloudy,Yes,3404,52,Grade B,3,Exporter,35,Medium,95,114789
R01280,20-08-2026,Tomato,Premium,Salem Market,Dindigul,1324,Low,Low,Cloudy,No,980,22,Grade A,1,Retailer,27,High,91,89329
R01281,31-12-2025,Carrot,Local,Karur Market,Karur,3491,High,Medium,Sunny,Yes,1440,231,Grade A,2,Exporter,26,Medium,97,128714
R01282,20-05-2025,Ladies Finger,Local,Trichy Market,Chennai,3839,Medium,High,Rainy,No,2848,224,Grade C,5,Retailer,11,High,113,67869
R01283,31-08-2026,Beetroot,Hybrid,Trichy Market,Salem,3337,Low,Low,Sunny,No,1667,209,Grade A,4,Exporter,24,Medium,106,119918
R01284,11-07-2025,Onion,Hybrid,Namakkal Market,Namakkal,302,High,High,Sunny,Yes,3844,34,Grade A,11,Wholesaler,15,High,114,69460
R01285,18-07-2026,Tomato,Local,Madurai Market,Tiruppur,1478,Low,High,Rainy,Yes,753,95,Grade C,3,Exporter,1,High,101,46346
R01286,03-08-2026,Onion,Hybrid,Erode Market,Erode,4221,Medium,Low,Rainy,No,2922,145,Grade C,2,Supermarket,37,High,104,105620
R01287,08-12-2026,Beans,Local,Erode Market,Tiruppur,4654,High,Low,Rainy,Yes,2982,239,Grade A,15,Wholesaler,5,High,102,102445
R01288,16-09-2026,Potato,Premium,Dindigul Market,Namakkal,1512,High,Medium,Cloudy,No,637,173,Grade A,4,Wholesaler,31,Low,90,119636
R01289,25-02-2025,Potato,Premium,Madurai Market,Dindigul,2512,High,Low,Rainy,Yes,1308,174,Grade A,1,Supermarket,6,Medium,98,116030
R01290,14-05-2026,Brinjal,Premium,Madurai Market,Salem,4399,High,Low,Sunny,No,3148,152,Grade C,6,Retailer,9,High,110,105569
R01291,14-01-2025,Potato,Local,Madurai Market,Coimbatore,2369,High,High,Sunny,Yes,1274,38,Grade C,14,Exporter,23,Low,112,93105
R01292,16-04-2025,Carrot,Hybrid,Madurai Market,Coimbatore,1170,High,Low,Cloudy,No,585,109,Grade B,12,Wholesaler,1,High,116,89625
R01293,28-02-2025,Cabbage,Premium,Dindigul Market,Madurai,3704,Medium,Medium,Cloudy,No,4988,29,Grade C,7,Wholesaler,5,High,90,93274
R01294,30-10-2026,Potato,Premium,Erode Market,Tiruppur,706,Medium,Medium,Cloudy,Yes,1503,154,Grade C,6,Retailer,2,Medium,97,78089
R01295,09-07-2026,Drumstick,Hybrid,Erode Market,Dindigul,3271,Medium,Low,Sunny,Yes,1863,245,Grade A,13,Exporter,1,High,91,119082
R01296,11-01-2026,Cauliflower,Premium,Chennai Market,Tiruppur,3321,Medium,Low,Cloudy,Yes,3427,243,Grade A,2,Exporter,24,Medium,91,131324
R01297,07-11-2025,Ladies Finger,Hybrid,Trichy Market,Trichy,396,Medium,Medium,Cloudy,Yes,2708,159,Grade A,7,Exporter,23,Low,99,107457
R01298,25-10-2026,Ladies Finger,Hybrid,Salem Market,Namakkal,1654,Low,Low,Cloudy,Yes,3754,230,Grade A,2,Supermarket,10,Medium,96,93925
R01299,25-02-2026,Pumpkin,Local,Chennai Market,Karur,2726,Medium,High,Sunny,Yes,4416,222,Grade C,1,Exporter,39,High,109,79220
R01300,11-04-2025,Radish,Premium,Tiruppur Market,Salem,2066,High,Medium,Rainy,Yes,4876,179,Grade B,8,Wholesaler,13,High,100,77413
R01301,03-09-2025,Cucumber,Local,Trichy Market,Namakkal,1629,Medium,High,Sunny,No,4555,65,Grade A,7,Supermarket,13,Low,115,79845
R01302,08-12-2026,Carrot,Local,Erode Market,Chennai,4433,Medium,Medium,Sunny,No,2387,99,Grade B,12,Supermarket,32,Medium,115,122471
R01303,10-04-2026,Cauliflower,Premium,Trichy Market,Chennai,1733,Medium,Low,Cloudy,No,4822,125,Grade B,12,Exporter,39,High,102,112647
R01304,07-03-2025,Cauliflower,Local,Trichy Market,Salem,747,Low,Medium,Cloudy,No,381,142,Grade C,0,Supermarket,40,Medium,106,66367
R01305,31-03-2025,Drumstick,Hybrid,Salem Market,Tiruppur,4981,Low,Medium,Cloudy,No,3452,82,Grade B,5,Retailer,16,Low,104,104414
R01306,10-10-2025,Potato,Local,Chennai Market,Dindigul,1072,Medium,Low,Cloudy,Yes,2542,18,Grade C,8,Wholesaler,16,Low,120,75737
R01307,02-03-2026,Drumstick,Local,Trichy Market,Chennai,2630,Low,High,Sunny,No,4841,110,Grade A,14,Wholesaler,7,High,118,68825
R01308,19-01-2025,Tomato,Premium,Erode Market,Namakkal,4448,Medium,Low,Sunny,Yes,850,99,Grade C,14,Retailer,36,Medium,100,128972
R01309,10-06-2025,Carrot,Hybrid,Trichy Market,Salem,3646,High,Medium,Cloudy,No,4280,17,Grade A,15,Wholesaler,11,High,119,100714
R01310,24-11-2026,Tomato,Premium,Karur Market,Tiruppur,2897,High,Low,Sunny,No,3991,120,Grade A,13,Exporter,21,Medium,96,141511
R01311,19-07-2025,Beans,Local,Erode Market,Trichy,607,High,Low,Rainy,No,1449,213,Grade B,2,Retailer,24,Medium,110,79067
R01312,16-06-2026,Pumpkin,Local,Coimbatore Market,Coimbatore,1345,Medium,High,Sunny,Yes,738,84,Grade A,10,Exporter,13,Low,103,95505
R01313,28-01-2025,Ladies Finger,Hybrid,Madurai Market,Dindigul,1111,Low,Medium,Rainy,Yes,4249,47,Grade A,6,Retailer,13,Medium,109,83082
R01314,21-12-2025,Cabbage,Premium,Salem Market,Karur,3301,Low,High,Sunny,Yes,4915,190,Grade C,15,Wholesaler,23,Low,113,78943
R01315,18-01-2026,Ladies Finger,Hybrid,Madurai Market,Madurai,1315,Low,Low,Rainy,No,2058,184,Grade C,6,Wholesaler,1,Medium,101,51059
R01316,01-05-2026,Radish,Premium,Madurai Market,Chennai,1947,Low,Low,Cloudy,No,913,134,Grade B,1,Exporter,26,Low,119,109738
R01317,20-02-2025,Chilli,Hybrid,Coimbatore Market,Karur,1635,Medium,High,Cloudy,Yes,4342,211,Grade A,6,Exporter,3,Low,90,93227
R01318,19-05-2026,Onion,Local,Tiruppur Market,Erode,3001,High,High,Sunny,Yes,934,224,Grade B,13,Supermarket,35,Medium,114,117299
R01319,17-02-2026,Beans,Local,Chennai Market,Namakkal,2251,Low,Low,Sunny,Yes,1451,41,Grade A,0,Retailer,39,Medium,98,114701
R01320,07-06-2025,Cabbage,Premium,Dindigul Market,Salem,1608,Low,High,Cloudy,No,668,101,Grade A,10,Wholesaler,24,High,91,60001
R01321,03-02-2026,Carrot,Premium,Namakkal Market,Madurai,646,High,Low,Rainy,Yes,2424,106,Grade C,15,Supermarket,7,Low,90,85386
R01322,13-05-2026,Pumpkin,Hybrid,Madurai Market,Karur,2597,Low,High,Rainy,No,1416,8,Grade C,2,Wholesaler,25,Low,102,56758
R01323,08-11-2026,Tomato,Premium,Trichy Market,Tiruppur,1977,High,High,Cloudy,No,3363,21,Grade B,8,Exporter,3,Medium,100,108232
R01324,15-09-2025,Ladies Finger,Local,Salem Market,Erode,3117,Low,Medium,Rainy,No,789,24,Grade C,10,Supermarket,28,Medium,90,65931
R01325,07-08-2026,Cucumber,Premium,Erode Market,Dindigul,3179,High,Low,Rainy,No,3893,145,Grade B,11,Wholesaler,4,Medium,115,101239
R01326,01-01-2025,Beetroot,Local,Coimbatore Market,Trichy,1482,Medium,Low,Rainy,Yes,782,164,Grade C,15,Retailer,9,High,111,55109
R01327,02-04-2025,Potato,Hybrid,Erode Market,Madurai,4782,Low,High,Cloudy,No,3990,141,Grade C,14,Exporter,3,High,120,59829
R01328,20-06-2026,Beans,Local,Erode Market,Salem,3592,Medium,Medium,Sunny,Yes,1718,38,Grade B,12,Retailer,30,Medium,112,116989
R01329,14-08-2026,Chilli,Premium,Dindigul Market,Namakkal,4562,Medium,Medium,Sunny,Yes,4883,235,Grade C,9,Wholesaler,8,High,92,98886
R01330,08-10-2026,Beetroot,Hybrid,Chennai Market,Trichy,1643,Low,High,Rainy,No,1688,64,Grade A,4,Retailer,11,Low,108,64815
R01331,12-03-2025,Cabbage,Local,Chennai Market,Namakkal,3197,Medium,Medium,Rainy,No,2527,127,Grade A,1,Retailer,9,Medium,120,92611
R01332,29-07-2026,Beans,Hybrid,Trichy Market,Trichy,4562,High,Medium,Cloudy,No,2639,151,Grade B,14,Supermarket,6,Medium,116,110762
R01333,26-07-2025,Cauliflower,Hybrid,Tiruppur Market,Coimbatore,2204,Medium,Low,Sunny,No,2201,95,Grade B,7,Exporter,13,Low,108,119842
R01334,31-01-2026,Brinjal,Premium,Tiruppur Market,Dindigul,1627,Medium,Medium,Sunny,Yes,4832,171,Grade B,4,Exporter,15,Medium,96,118767
R01335,20-02-2025,Radish,Hybrid,Dindigul Market,Namakkal,165,Low,Medium,Cloudy,Yes,1523,140,Grade A,14,Exporter,14,Medium,99,75568
R01336,29-08-2025,Onion,Hybrid,Dindigul Market,Trichy,4396,High,High,Rainy,No,3423,94,Grade B,13,Exporter,16,Medium,100,117821
R01337,26-09-2025,Drumstick,Hybrid,Madurai Market,Trichy,2208,Low,Medium,Rainy,Yes,3440,150,Grade C,7,Wholesaler,17,Medium,108,76643
R01338,07-04-2026,Brinjal,Local,Dindigul Market,Trichy,3458,Medium,Low,Rainy,Yes,1396,62,Grade A,10,Exporter,9,High,113,115433
R01339,04-05-2026,Radish,Local,Dindigul Market,Karur,4379,High,Medium,Sunny,Yes,1491,31,Grade A,14,Wholesaler,4,High,95,101608
R01340,28-04-2025,Drumstick,Hybrid,Coimbatore Market,Namakkal,2777,Medium,High,Cloudy,Yes,2551,166,Grade C,13,Supermarket,22,Medium,115,89787
R01341,23-08-2026,Potato,Local,Coimbatore Market,Madurai,183,Low,Medium,Cloudy,No,2693,102,Grade A,4,Wholesaler,37,Low,116,71610
R01342,29-01-2025,Potato,Premium,Chennai Market,Erode,1217,Low,Low,Rainy,No,2930,224,Grade B,11,Exporter,13,Medium,108,73766
R01343,12-12-2025,Pumpkin,Premium,Namakkal Market,Coimbatore,4649,Medium,Low,Rainy,Yes,763,71,Grade C,11,Supermarket,13,Medium,112,108194
R01344,02-12-2025,Cauliflower,Hybrid,Madurai Market,Erode,693,Low,High,Rainy,No,593,231,Grade A,9,Wholesaler,13,Medium,95,52778
R01345,18-11-2026,Radish,Local,Coimbatore Market,Madurai,1696,Medium,Medium,Cloudy,Yes,2371,109,Grade A,3,Retailer,20,Low,111,83060
R01346,07-04-2026,Radish,Premium,Tiruppur Market,Karur,3346,High,Low,Sunny,No,1353,150,Grade B,12,Retailer,10,High,92,114661
R01347,25-10-2026,Pumpkin,Hybrid,Namakkal Market,Trichy,627,Medium,Medium,Sunny,Yes,2674,58,Grade B,1,Wholesaler,15,High,115,87806
R01348,11-01-2026,Tomato,Local,Salem Market,Karur,2396,Medium,Medium,Cloudy,Yes,3873,197,Grade B,5,Wholesaler,13,Low,106,81797
R01349,06-06-2025,Ladies Finger,Local,Coimbatore Market,Salem,233,Low,Medium,Cloudy,Yes,1965,57,Grade A,7,Retailer,15,Low,98,68275
R01350,23-02-2026,Beans,Hybrid,Erode Market,Erode,3604,Medium,Medium,Sunny,No,3696,41,Grade B,11,Supermarket,16,High,91,102100
R01351,27-06-2025,Brinjal,Premium,Chennai Market,Madurai,559,Low,Low,Sunny,No,4194,48,Grade A,0,Wholesaler,18,High,119,87545
R01352,15-05-2025,Tomato,Local,Karur Market,Trichy,3855,Low,High,Rainy,Yes,944,121,Grade C,5,Wholesaler,9,Medium,91,74612
R01353,18-01-2026,Tomato,Hybrid,Tiruppur Market,Trichy,4576,Medium,High,Sunny,No,4256,87,Grade B,13,Retailer,40,High,119,93462
R01354,07-07-2025,Cucumber,Hybrid,Coimbatore Market,Tiruppur,3047,High,High,Sunny,No,1462,206,Grade C,15,Wholesaler,22,High,117,70991
R01355,07-03-2025,Potato,Local,Chennai Market,Dindigul,428,High,High,Cloudy,No,3429,199,Grade C,9,Supermarket,33,High,113,65516
R01356,31-05-2025,Carrot,Hybrid,Madurai Market,Madurai,3797,High,Low,Sunny,Yes,1264,26,Grade A,1,Retailer,34,Medium,120,152451
R01357,10-06-2026,Tomato,Local,Chennai Market,Karur,3507,High,High,Sunny,Yes,3922,223,Grade A,15,Supermarket,3,High,119,104687
R01358,19-08-2025,Ladies Finger,Local,Chennai Market,Erode,4914,High,High,Cloudy,No,1659,158,Grade B,3,Exporter,7,Low,95,107579
R01359,26-05-2025,Cucumber,Hybrid,Tiruppur Market,Trichy,2146,Low,High,Cloudy,Yes,1539,10,Grade B,9,Wholesaler,10,Low,102,76257
R01360,30-06-2025,Cauliflower,Premium,Chennai Market,Trichy,4942,High,Medium,Sunny,Yes,212,182,Grade C,6,Wholesaler,19,Medium,99,114238
R01361,30-03-2026,Cucumber,Local,Trichy Market,Karur,4348,Medium,High,Rainy,No,296,74,Grade B,0,Wholesaler,1,Medium,109,73749
R01362,01-12-2026,Cauliflower,Premium,Chennai Market,Erode,2665,Low,High,Cloudy,No,2308,164,Grade C,5,Exporter,28,High,111,72809
R01363,03-08-2025,Potato,Premium,Chennai Market,Tiruppur,2010,Medium,Low,Cloudy,No,4084,86,Grade A,5,Supermarket,37,Low,90,128891
R01364,05-03-2026,Onion,Hybrid,Chennai Market,Karur,785,Low,High,Sunny,Yes,3221,151,Grade C,5,Wholesaler,38,Medium,93,67373
R01365,15-03-2025,Cabbage,Hybrid,Madurai Market,Coimbatore,1342,High,Medium,Cloudy,No,2105,116,Grade A,14,Wholesaler,27,Low,116,98357
R01366,30-09-2026,Radish,Hybrid,Salem Market,Coimbatore,3634,Medium,Low,Cloudy,No,4413,11,Grade C,10,Retailer,13,Low,113,79788
R01367,20-04-2025,Carrot,Premium,Karur Market,Coimbatore,457,Medium,High,Rainy,Yes,1486,21,Grade C,2,Wholesaler,10,Low,120,68661
R01368,27-06-2025,Beetroot,Local,Chennai Market,Trichy,4289,High,Low,Rainy,No,4609,44,Grade B,13,Exporter,26,Medium,118,108292
R01369,09-01-2025,Onion,Premium,Erode Market,Karur,2776,Medium,High,Rainy,Yes,3390,84,Grade B,4,Retailer,3,Medium,95,86515
R01370,07-08-2026,Cucumber,Premium,Namakkal Market,Namakkal,4396,Medium,Low,Cloudy,No,3376,168,Grade B,9,Exporter,20,High,93,115040
R01371,03-09-2026,Cauliflower,Premium,Salem Market,Madurai,2526,High,Low,Sunny,Yes,3772,212,Grade A,5,Retailer,13,Low,90,134846
R01372,09-11-2025,Radish,Local,Coimbatore Market,Trichy,1436,High,Medium,Rainy,Yes,1123,77,Grade C,15,Retailer,6,Medium,117,76203
